Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,Energy,Error,P,D,Time
-2.0095,-0.37126,0.89057,-0.34648,-1.3736,-0.7406,1.1112,0.0041461,0.47932,0.53068,0.010533
-1.4843,1.3881,-1.0403,-0.30334,1.1876,3.7164,1.5418,0.11778,0.51195,0.88744,0.012843
-0.39414,0.5104,-1.2003,-0.36972,2.7572,0.98208,1.0924,0.067143,0.38063,0.26363,0.002304
-2.2789,0.65437,-1.2848,1.2695,-1.9904,1.2453,1.1769,0.036847,0.17162,0.29577,0.0050837
-0.13648,-0.97438,2.8248,0.40397,1.8752,2.9382,0.79696,0.21395,0.34026,0.34026,0.010694
1.036,-0.4406,-1.2291,0.96939,-0.99576,2.3822,0.8345,0.10558,0.1593,0.21586,0.0071318
-0.060995,-0.27869,0.47706,0.54238,-1.2681,1.5373,0.63268,0.039244,0.13768,0.21082,0.0059134
3.1159,-1.4297,-1.3604,3.6969,-0.48537,-0.20527,1.2631,0.017182,0.040301,0.23972,0.019449
0.13697,1.492,1.4764,1.1767,0.74177,-0.5069,0.66714,0.02282,0.11187,0.32681,0.017962
-0.14395,1.1884,-2.9503,0.43101,1.4275,2.8642,1.1133,0.10846,0.14285,0.14301,0.017582
0.11231,0.039715,0.012466,2.2587,-0.21069,-0.7294,1.6011,0.0026074,0.505,0.505,0.011
-0.6707,-0.44821,-0.76827,-1.2922,-0.43069,-0.45892,0.30526,0.10138,0.505,0.505,0.011
1.8339,-0.052482,-1.6816,0.3616,-0.59545,1.1892,0.51731,0.089379,0.32767,0.32767,0.0077758
0.57214,-0.21671,0.27888,-0.50522,1.1478,1.7182,0.38801,0.66599,0.19992,0.13254,0.0042215
-0.082725,1.2926,3.0397,1.8858,-0.36481,0.2127,0.56302,0.10822,0.29269,0.66029,0.018924
-0.1406,0.92174,-1.1968,1.2693,0.59969,-1.1546,0.44575,0.10459,0.40812,0.36085,0.0085877
0.19856,-0.70241,0.85733,-1.9304,1.5508,-0.46067,0.43272,0.34028,0.3592,0.44686,0.0083491
-2.287,1.0502,-3.0158,0.48089,1.6517,1.8391,0.94994,0.11079,0.2531,0.57518,0.012559
-1.3961,0.41269,-0.50411,-1.9584,1.5204,0.14757,0.60869,0.012681,0.39697,0.39697,0.012964
3.0453,1.0634,2.1627,1.3395,0.31575,0.79647,0.57323,0.08793,0.4066,0.32104,0.005524
0.36071,-0.43934,-2.3704,-0.99855,-0.6713,1.6957,0.65792,0.040865,0.31174,0.40193,0.0074839
1.0045,-0.099428,-0.64431,3.4716,2.3379,-0.064786,1.9196,0.049006,0.41222,0.37259,0.011667
-0.18992,-0.28101,-1.964,0.72473,-1.0636,3.0059,0.8633,0.21641,0.39248,0.42158,0.012708
1.8387,1.4048,2.3542,1.6237,-1.6863,-1.1877,1.3997,0.0084918,0.10687,0.38501,0.019292
-0.11656,0.99562,-1.0392,0.47757,0.5152,3.1048,0.58358,0.50619,0.02002,0.092573,0.0198
1.1571,0.64299,-1.7888,0.75421,-0.46013,-0.90238,0.20142,0.10608,0.26734,0.29863,0.011832
1.8853,0.458,-2.9395,-0.4404,2.6071,-1.9528,1.5997,0.083951,0.24331,0.76558,0.015493
-2.1206,-1.0254,1.9826,-1.8508,-1.8474,1.7288,1.0691,0.0729,0.505,0.505,0.011
-2.2939,-0.70111,1.6818,0.31648,2.4426,1.8199,0.78245,0.015438,0.38236,0.38108,0.013303
-2.0201,0.12463,-0.13016,3.0057,-0.94655,1.017,1.1691,0.10724,0.29775,0.45923,0.014768
-2.6613,1.2237,-2.2803,-1.8625,1.9374,1.777,0.83959,0.042985,0.072852,0.1871,0.019452
2.6858,-0.74868,-1.6955,1.7497,2.2926,1.3451,1.072,0.017399,0.09678,0.29783,0.0072333
2.0627,0.014453,2.2574,-0.01429,2.6122,2.9434,1.4716,0.018539,0.12709,0.25907,0.013271
1.3256,0.33709,0.94002,0.021456,1.7603,-0.79925,0.84039,0.064759,0.15958,0.15958,0.01728
2.4808,0.052742,-0.76829,0.92031,-0.74248,2.2316,1.5175,0.12137,0.21164,0.10056,0.0077495
1.1996,-1.3599,-0.043018,-0.033533,-0.54112,-1.6598,1.5599,0.044776,0.059429,0.35995,0.019472
-2.6892,0.90208,1.1383,2.2844,-0.69621,1.0414,1.0979,0.10717,0.16507,0.46289,0.019739
-1.2578,-1.4127,-1.9083,-0.15158,-1.8687,-0.55942,0.7919,0.066062,0.25755,0.25755,0.015499
-0.48718,1.2405,3.1398,-1.8882,2.5306,0.41443,1.6979,0.016484,0.45723,0.45723,0.0092867
2.6932,0.11438,-2.969,-0.87678,0.40795,-1.4093,1.1504,0.11884,0.087311,0.30253,0.015164
3.14,1.2785,-1.0616,2.8218,0.84286,-0.19118,1.0442,0.015455,0.12245,0.1382,0.013908
-0.085661,-0.96793,-0.8193,-1.919,1.9257,1.9441,0.75997,0.017609,0.46706,0.47016,0.0049178
1.5331,-0.88286,-2.4532,1.9727,-0.19161,-1.1722,0.77452,0.0038909,0.505,0.505,0.011
1.5622,1.5115,2.8345,3.2575,-1.7494,1.1054,1.6261,0.056789,0.038767,0.090292,0.0094327
-0.81297,-1.503,-0.58311,1.5421,-0.87241,0.56306,0.39606,0.14857,0.24822,0.24744,0.0092166
-1.6005,-0.4226,1.8282,-1.4248,0.8737,2.1253,1.3187,0.018176,0.036119,0.14968,0.019525
0.80006,-0.95764,-3.0516,3.7452,-0.028284,3.5929,1.5458,0.1085,0.94365,0.69194,0.014972
-3.0942,0.43572,1.2424,2.0228,-0.52199,0.33952,1.0286,0.1303,0.052772,0.3247,0.019157
1.275,0.31289,0.92615,1.3575,-1.3508,-0.16046,0.50656,0.035236,0.13671,0.32328,0.015469
-1.4831,-1.4701,-0.7797,2.5584,1.9896,0.20603,1.1979,0.041891,0.4779,0.40324,0.0068303
-1.5771,0.61393,-1.4158,-0.8223,-0.53667,0.79272,0.12305,0.023024,0.20744,0.30528,0.0073688
-1.6331,0.90607,-0.98688,2.0642,3.061,0.27752,1.7671,0.011079,0.19725,0.1173,0.019042
-1.6404,1.2732,0.99481,-1.2308,-0.60845,3.6327,0.97478,0.70825,0.30865,0.98232,0.014578
2.5426,1.0954,-1.0091,0.10726,2.4534,2.311,1.3134,0.12567,0.13036,0.42473,0.017812
2.7936,1.1692,2.9293,3.2317,1.5318,3.1936,1.8954,0.020857,0.050932,0.2634,0.016788
-2.5535,0.77153,1.5569,-0.66259,-1.8544,-0.52285,0.9848,0.056482,0.22253,0.28031,0.0051623
1.1552,0.053215,-2.1643,-0.9994,3.2279,-1.4474,1.271,0.14464,0.48775,0.48775,0.010686
-0.72004,0.92816,-0.95848,-0.75729,1.5007,1.5839,0.39983,0.027787,0.22761,0.40127,0.017918
-2.348,-1.4488,1.6528,0.29857,1.9183,3.6891,0.91192,0.1104,0.5886,0.5886,0.01252
-1.9419,1.5131,1.8216,1.5644,2.4708,3.158,1.41,0.46724,0.505,0.505,0.011
-0.4681,1.3685,0.39302,-0.94865,0.50486,-0.25136,0.57621,0.075,0.049328,0.27496,0.013427
-2.0564,-0.38295,1.8242,-0.60426,3.9051,-0.69797,1.9783,0.098179,0.505,0.505,0.011
0.35309,0.25999,1.4553,-0.65908,-1.9771,2.0196,1.3199,0.63419,0.23434,0.35861,0.0046151
0.6497,-1.0303,2.1646,2.0916,1.2796,1.1367,0.91084,0.11094,0.093002,0.28671,0.013219
-1.0234,-0.71923,0.75667,1.1383,-1.4042,3.5591,1.23,0.94232,0.078836,0.11975,0.018978
-2.6124,1.1649,-1.8921,1.6184,2.0554,2.4114,1.2528,0.012473,0.028115,0.1954,0.019672
0.66601,-0.64184,-2.4223,1.5209,-0.34944,-1.5437,0.47355,0.50079,0.44963,0.42152,0.016804
-1.088,-0.23676,-1.0325,1.8873,-0.7486,-1.9557,0.84469,0.034595,0.3445,0.44914,0.012974
0.042762,0.53908,-3.0768,-0.16241,0.70863,1.0866,0.40625,0.086271,0.47439,0.53561,0.0076366
-1.0245,0.88531,-1.8117,-1.164,3.6885,0.66386,1.7622,0.27136,0.47941,0.48049,0.018805
-0.27297,-1.3037,2.6022,3.9835,0.019224,2.366,1.4893,0.027723,0.18546,0.42092,0.015354
-2.0711,1.3121,-2.3222,2.7061,-1.9117,1.8827,1.2211,0.019061,0.38744,0.47693,0.010624
0.81285,-1.1583,-0.49532,1.7697,1.5131,1.6396,0.60109,0.51864,0.20547,0.45679,0.019913
-2.6653,0.91012,2.7723,-1.5164,-0.94451,-1.6504,0.77884,0.047777,0.33424,0.33424,0.003961
-1.563,0.38098,-1.7204,2.5838,0.85898,0.44015,0.93836,0.056065,0.31262,0.47735,0.011654
-1.4544,0.7461,-1.8157,-1.5276,-1.4923,-0.4416,0.36712,0.092518,0.46771,0.46771,0.011678
0.68429,1.1367,0.8499,1.5182,-1.671,-1.9687,0.80749,0.053496,0.36051,0.33841,0.019102
-0.50173,0.79651,-1.0261,-0.45705,3.0826,0.983,1.0018,0.02195,0.03606,0.11802,0.018027
-1.9795,1.1309,-2.8872,0.63185,0.5323,-0.80343,0.21371,0.10969,0.25415,0.25415,0.0064391
1.8163,-1.4052,-2.1954,1.3087,-0.20219,3.3164,0.97248,0.14015,0.22057,0.2416,0.0062339
-1.1884,-1.5474,1.8666,1.3374,-0.94321,1.082,0.30266,0.83989,0.092751,0.26275,0.0044016
-1.3338,0.1706,1.4048,0.021028,1.9983,1.244,0.7089,0.16806,0.32581,0.51799,0.013977
2.4999,0.36938,-2.8518,-1.7561,-1.0957,2.6612,1.6232,0.19236,0.29768,0.86024,0.0062882
-0.55758,0.56254,2.3144,1.5255,0.98333,-0.95183,0.36253,0.33297,0.42904,0.81692,0.013446
-1.3141,-0.44803,0.646,-0.78474,2.8732,-1.3415,1.3375,0.058922,0.46304,0.42843,0.010237
2.1767,-1.2654,-1.748,-0.31833,-1.0431,2.5882,0.81204,0.099787,0.35559,0.4624,0.0030503
3.1182,-1.5195,1.7445,-1.0036,-1.8404,-0.92869,0.72468,0.015895,0.47471,0.48262,0.014984
-2.3376,-0.86924,-0.33458,-1.628,2.8145,-0.66709,1.5768,0.22882,0.25333,0.25868,0.015984
-2.6214,1.1428,1.7159,2.8798,2.7818,0.48427,1.3292,0.06336,0.088059,0.34207,0.018081
3.0531,0.85226,0.89363,-0.0095076,2.936,-0.58933,1.1316,0.097456,0.32309,0.41205,0.0093099
-0.85621,0.24434,-2.4905,2.2074,2.5895,3.7398,1.7621,0.040814,0.096902,0.22336,0.014689
1.3418,0.66195,-0.030565,3.4974,1.2389,0.15325,1.4132,0.07584,0.47078,0.45862,0.019007
3.0255,-1.1821,0.81829,-1.1151,-1.6733,-0.68387,0.76391,0.10244,0.28797,0.28516,0.014833
0.60217,0.54886,-0.72933,1.5334,2.7152,0.0045142,1.3484,0.17952,0.78843,0.30933,0.0021564
-1.4699,0.49986,2.6701,3.622,2.5315,2.2085,1.9018,0.12561,0.626,0.73599,0.0092317
0.66383,1.1844,-1.3359,1.0442,1.4859,-1.1034,0.80571,0.028352,0.93982,0.64435,0.01196
1.405,0.67275,-2.0581,3.2061,1.0007,-0.64622,1.258,0.0039031,0.78956,0.78956,0.013544
2.8319,0.18895,-1.4877,0.25696,0.53234,0.34932,0.76402,0.012986,0.10882,0.40424,0.009381
1.3345,-0.53451,-2.6718,1.3051,1.5127,-0.99758,0.35886,0.14139,0.19892,0.31962,0.012755
-0.16569,1.1622,-2.3039,1.76,-1.8355,2.2575,1.0741,0.10513,0.41804,0.41811,0.0020053
2.988,-0.28364,2.7874,-0.61857,-0.3043,1.0903,0.21821,0.31691,0.34142,0.34142,0.013974
1.4429,1.1033,-0.90703,3.549,-1.9339,-1.5447,1.9049,0.036591,0.505,0.505,0.011
-1.7085,-0.43685,-2.9501,-0.6792,-1.5277,0.16761,0.43114,0.021731,0.16627,0.4666,0.016721
-2.3359,-1.3758,0.13112,1.2847,3.7607,-1.1533,1.5249,0.064705,0.063986,0.25772,0.018202
2.093,-0.46411,-0.6903,1.0687,0.64843,0.74539,0.35218,0.15867,0.086976,0.18901,0.019977
-2.8949,1.5348,1.0872,3.8922,0.8095,-1.8109,1.2219,0.19602,0.8196,0.87475,0.0051911
0.68516,-0.79339,1.2315,1.5792,-1.476,2.9105,1.6364,0.17408,0.13256,0.43888,0.0065507
0.93786,-0.84334,1.8712,-0.7522,-1.4305,-0.84964,0.49195,0.09114,0.13943,0.33344,0.0054703
-0.19493,-1.4318,2.9628,-1.1314,0.95415,-1.0149,1.044,0.10828,0.31898,0.69065,0.011003
-0.88111,1.3928,-0.45511,1.6069,1.2331,0.51245,0.68663,0.12612,0.043776,0.074183,0.011011
1.5221,-0.1766,-0.83555,-1.1012,-0.21719,-1.149,0.29613,0.38266,0.21576,0.21576,0.016259
2.1737,-1.3421,-2.7319,-1.2169,-1.0817,2.6593,1.0171,0.0058506,0.58475,0.55558,0.01192
1.4119,-1.4237,-0.11859,-1.3705,1.7858,-0.83771,0.54644,0.020141,0.24369,0.29006,0.019615
-1.6314,1.561,-2.4117,0.27855,0.98205,1.5842,0.41598,0.11828,0.39209,0.38954,0.013099
0.36649,1.0988,-2.2167,0.48889,0.84357,1.5369,0.29401,0.015161,0.46737,0.4469,0.0046357
-0.8771,0.67365,1.4022,2.7383,-0.19632,-1.5282,0.87394,0.026552,0.026779,0.073826,0.018028
1.9039,-0.33038,-3.0954,1.605,3.8527,0.019206,1.5711,0.055551,0.86793,0.86793,0.0044013
-1.9471,0.79772,0.12034,0.97254,-0.15407,-0.018121,0.32203,0.21774,0.24749,0.54579,0.0084301
-1.4938,-1.5373,-1.9805,1.7585,1.4445,3.3389,0.97293,0.15015,0.37415,0.39703,0.0074071
0.76815,0.66037,2.7457,3.5437,0.052001,-0.31236,0.89478,0.27183,0.012482,0.043666,0.019355
0.93596,0.55813,0.070752,2.0405,-0.49471,-1.6663,0.58506,0.087967,0.19929,0.44912,0.0054416
-0.35047,-0.87521,-3.0171,1.2633,-1.7374,-0.5543,0.37308,0.24866,0.505,0.505,0.011
-1.4872,-1.3888,1.689,1.0474,-0.73796,1.8468,0.59678,0.099155,0.3651,0.48319,0.0084563
0.79309,0.79888,-0.61935,0.19566,2.0469,-1.9969,0.90854,0.0092069,0.2423,0.31718,0.014415
-1.0538,-0.90249,-0.30195,-0.13676,1.2614,3.4192,0.8562,0.0036768,0.86546,0.40829,0.018104
-0.10889,-0.9433,-0.85871,-1.8793,-1.8767,2.0783,1.0758,0.14035,0.73405,0.32609,0.0092062
-2.4711,0.22093,2.2215,0.90493,-1.5758,2.2699,1.6796,0.09572,0.505,0.505,0.011
-1.0928,-1.019,0.25869,-0.79595,-0.69132,-0.90568,0.26658,0.32164,0.43808,0.43292,0.005783
-0.19554,-0.16694,-0.51095,-0.21342,0.65759,-1.3655,0.37181,0.098722,0.13781,0.2193,0.01505
-2.7967,-0.79648,-2.8731,1.3292,0.67665,2.166,0.54413,0.093548,0.062764,0.44075,0.018124
-0.58312,-1.3735,0.99983,-1.0084,-0.11775,1.5605,0.58138,0.0031227,0.30697,0.30697,0.0021309
-3.1003,-1.5663,-0.38053,2.3103,2.6262,1.7324,1.5093,0.12842,0.28793,0.40496,0.014947
-2.3561,-1.3495,2.5527,0.14883,-1.7105,-1.1683,0.97515,0.12163,0.029175,0.32078,0.016559
-1.0709,1.4425,2.0929,2.1292,-1.0304,0.54164,0.64084,0.15005,0.66679,0.97324,0.01815
2.1777,0.99101,-1.8526,3.7225,2.1943,1.4248,1.5775,0.019699,0.046736,0.12654,0.018464
3.1023,-0.59441,-1.1787,-1.8716,1.2648,0.87708,0.81223,0.012538,0.046509,0.047363,0.012737
0.77271,0.68593,-0.97615,2.6398,-1.9775,0.25233,1.0647,0.14483,0.47036,0.37943,0.01532
2.1278,0.12317,1.1617,-1.785,3.1112,1.1416,1.8025,0.029701,0.33768,0.65393,0.0077876
1.2454,1.017,-1.2503,0.41987,2.1193,-0.6823,0.48937,0.067425,0.28646,0.28646,0.014973
1.5491,0.74235,-2.4486,0.56214,0.024348,2.881,1.9903,0.029122,0.28914,0.76191,0.014925
-0.093467,0.82586,-1.2875,1.8371,-1.5637,-0.69377,0.58479,0.1771,0.62468,0.3528,0.011408
-2.7091,0.63505,2.1242,3.0823,-0.8561,1.8972,1.3854,0.032133,0.042753,0.060309,0.014843
0.81994,0.44706,-0.14418,-0.21118,-1.0013,2.019,0.63855,0.10407,0.4718,0.472,0.019583
2.4478,1.2344,1.1955,0.68155,-0.94837,0.077179,0.24432,0.69816,0.20241,0.26131,0.018376
1.2646,0.99821,-0.50808,0.3538,2.871,-0.18401,0.76373,0.15852,0.06345,0.4272,0.01062
-1.174,-1.4525,-1.7079,-1.1972,-1.1412,0.66223,0.34393,0.0093379,0.12116,0.43732,0.0077729
2.342,-0.75948,2.6502,0.89211,-0.19412,1.8558,0.51302,0.54736,0.3883,0.3307,0.0034992
2.2322,1.518,2.1125,2.5712,1.8586,3.1827,1.4942,0.02483,0.19936,0.29199,0.014743
-1.59,-0.84366,0.48636,1.9495,-0.59623,3.7596,1.1799,0.12713,0.35574,0.36475,0.018685
0.16357,0.74725,-0.78288,-1.2029,1.3573,2.6595,0.72521,0.024508,0.47349,0.47349,0.011573
0.79199,1.1309,-2.4023,-1.5028,-1.0779,2.3041,0.56161,0.60669,0.15424,0.15416,0.0046225
2.0614,0.27006,2.1041,0.92235,-1.8563,0.7697,0.99647,0.90191,0.18347,0.39578,0.0059038
-0.13676,0.23685,2.1747,-1.2237,3.3192,0.96142,1.8988,0.044934,0.065891,0.36839,0.013636
-2.9165,1.2196,0.646,-0.16584,3.4044,-0.37876,1.0902,0.16223,0.24832,0.3795,0.01846
-0.93941,0.45547,0.98212,2.7694,-1.2788,1.1996,1.9754,0.081828,0.043866,0.059734,0.0089501
0.61087,-0.27573,3.0521,-1.2388,3.2157,2.2259,1.5403,0.101,0.37861,0.48072,0.016729
3.0395,-0.96036,-1.6402,-0.40662,1.2821,-1.2472,0.54993,0.013901,0.04486,0.0982,0.019462
-2.8016,0.393,-2.4995,2.3216,2.2237,-0.2972,0.8838,0.033049,0.038346,0.083792,0.019726
-1.9153,-0.8152,-2.8048,1.4403,-0.78304,3.7602,1.2471,0.025623,0.19943,0.30947,0.016731
-2.6556,0.91055,-2.2246,0.51803,1.0862,-0.9518,0.95813,0.059727,0.36775,0.47982,0.012545
-1.8468,-0.92126,0.17611,0.43186,2.0213,-0.085189,1.0241,0.041574,0.12478,0.33446,0.0138
0.33117,-1.1433,-2.9651,2.3036,3.7387,0.21312,1.6793,0.16138,0.73429,0.73429,0.0068311
-2.9173,-1.5211,-2.6008,0.6729,-0.59128,0.81546,0.59317,0.11406,0.35822,0.65178,0.0083313
-2.6098,-0.2648,-0.98894,2.9995,2.0493,2.1976,1.9044,0.25065,0.5634,0.98791,0.012716
1.6779,-0.98704,-1.3657,2.7528,2.7976,0.27492,1.1898,0.04344,0.14003,0.37336,0.015646
-0.28693,-1.1633,0.77512,-1.5256,-1.5612,2.3788,1.4966,0.003497,0.27118,0.29415,0.004984
1.4605,-0.73446,-0.027473,2.352,0.55806,1.444,1.1697,0.12735,0.026741,0.06573,0.014444
1.5705,-1.2544,-0.94934,0.30042,0.78711,0.23705,0.32213,0.11664,0.42789,0.42789,0.012402
2.0956,1.5126,0.60432,3.3244,-0.49605,1.65,1.5069,0.10792,0.22445,0.46995,0.01901
1.5352,0.047684,0.4109,3.0609,0.60837,0.77535,1.4366,0.16232,0.21198,0.47132,0.0090186
1.2912,0.88786,-0.47852,2.5136,-1.7847,3.825,1.5977,0.29261,0.089289,0.25317,0.019991
0.67639,-0.48219,-1.5153,0.46465,0.055085,1.5963,0.56236,0.61147,0.32005,0.32005,0.0076372
-0.51579,0.37542,0.37855,-0.60546,-0.3995,3.4933,0.99854,0.10894,0.505,0.505,0.011
-0.70873,0.70079,1.6204,1.2756,0.81439,3.0034,1.7588,0.017635,0.050914,0.050914,0.019256
0.10912,-0.29258,0.75105,2.1809,2.7419,-1.5548,1.9088,0.013622,0.543,0.7405,0.010309
0.31285,1.3018,1.1186,0.38932,0.93392,1.6399,0.96632,0.085144,0.16709,0.1808,0.016895
0.18357,0.77769,-2.103,0.29152,3.6511,2.504,1.7831,0.15213,0.19953,0.39866,0.0084196
0.91637,0.032321,0.42133,3.1333,-0.48947,1.2301,1.1032,0.030428,0.23655,0.40211,0.0090984
-1.5212,-1.2531,1.4159,2.0506,-0.4748,-0.12855,1.0599,0.06439,0.11716,0.12412,0.017925
-0.97694,-0.99287,3.0586,-0.80206,-0.55579,-0.46433,0.3962,0.23636,0.45301,0.98078,0.012296
-1.9887,1.0798,-2.365,-0.23783,2.4516,-0.52169,0.70857,0.75744,0.29523,0.47328,0.007186
1.2301,-0.26299,3.0843,-0.0018312,-1.3611,2.9801,0.84761,0.11614,0.29408,0.4351,0.0081318
2.476,-1.2413,-2.3003,2.3276,3.7493,0.41151,1.4862,0.10763,0.60609,0.60699,0.014958
-2.5154,0.34613,-0.75161,3.5826,1.8683,0.35698,1.6626,0.021179,0.087777,0.46431,0.014968
0.46475,-1.0104,-1.6986,-1.4278,-1.4316,0.5648,0.4449,0.064666,0.60265,0.43564,0.019994
2.1788,0.3673,0.8446,2.9561,-0.13146,2.3176,1.0787,0.03283,0.090754,0.17851,0.019016
-2.1023,-1.208,2.7497,-1.7552,1.0989,1.738,0.48726,0.046858,0.12034,0.33395,0.009808
2.9679,-0.40848,1.4776,1.0392,-0.39438,1.3003,0.81963,0.08378,0.12383,0.068187,0.018942
1.8555,0.23011,3.0369,-0.70526,-1.2644,-0.15747,1.2794,0.48845,0.074524,0.23072,0.010928
2.0555,-0.88351,1.9223,1.2552,1.1839,2.512,0.71056,0.0091444,0.18255,0.39186,0.006616
-1.6796,-0.65449,-0.32504,3.5541,0.47227,3.1892,1.7042,0.57345,0.55545,0.45859,0.019587
-1.8584,1.4381,1.6388,-0.38678,-0.85483,2.994,1.1094,0.011677,0.088521,0.25413,0.0089723
-2.1522,0.14631,1.7272,-0.29311,0.15624,-1.8731,0.58954,0.024347,0.11176,0.33718,0.014316
2.259,1.0926,1.551,1.8625,0.49545,-1.0634,0.54152,0.1234,0.40401,0.40401,0.0091637
0.59198,-0.018258,-0.69794,-1.8259,0.86186,1.2097,0.53425,0.10166,0.16887,0.3645,0.0048885
-0.69687,-0.35316,-0.35571,-1.8732,0.50182,2.5046,0.65296,0.016692,0.3902,0.33875,0.015092
-2.5073,-1.1982,-0.97877,-0.71923,2.7709,-1.2482,1.7127,0.10097,0.29053,0.50496,0.015182
-0.16199,0.24245,1.5559,-1.2606,1.8508,3.9457,1.79,0.14515,0.67379,0.89638,0.019659
-2.5463,-1.1289,0.015658,0.35947,0.73849,3.1816,0.54972,0.16651,0.1151,0.17726,0.0055946
-0.80941,0.73998,1.2202,2.0132,-1.855,1.965,1.5028,0.016355,0.26653,0.74347,0.012256
1.6242,0.89194,-1.5559,-1.6426,-1.8519,-1.8646,1.1722,0.02823,0.58739,0.75025,0.011319
1.9807,0.63481,1.4691,1.5923,3.0807,-0.90553,1.8481,0.20383,0.12173,0.21324,0.004904
1.1083,-0.76809,0.48024,0.65344,-0.5762,0.3526,0.25835,0.21743,0.25667,0.25667,0.006485
-2.9836,0.098451,-0.71112,-0.8865,-0.84036,0.89992,0.34963,0.25917,0.25457,0.41552,0.015553
-0.072476,0.56607,-1.2014,-1.9618,-1.6111,-0.87416,0.68779,0.15012,0.37712,0.42334,0.0098506
-0.96685,1.4422,0.59868,-1.9631,0.73887,2.2811,1.0855,0.13787,0.29123,0.43227,0.013734
1.6962,-0.084754,0.17477,0.39948,-0.73355,2.4642,0.41735,0.11031,0.075515,0.30519,0.0084668
-2.1372,-1.4035,2.4824,2.9753,0.85773,0.45314,1.8244,0.055902,0.019163,0.10279,0.010295
-0.64721,0.069446,-1.5003,3.3607,-1.2433,2.4794,1.5881,0.016597,0.22691,0.29783,0.017195
0.26448,0.55129,0.47527,1.3079,1.5873,0.64463,0.51182,0.37657,0.22878,0.43594,0.011744
-2.6619,0.054023,2.5844,-0.86778,-1.147,-1.8039,0.54765,0.1905,0.15175,0.15175,0.0045773
1.785,-0.86898,1.4979,1.4008,0.88214,-1.0774,0.96059,0.10461,0.21315,0.2001,0.0058261
2.9658,-0.46675,3.0107,2.4131,-1.4313,2.8213,1.7095,0.090847,0.58685,0.9214,0.0080453
1.7465,-0.12339,-0.25029,-0.10572,-0.61732,0.028226,0.10347,0.30652,0.35957,0.70249,0.018413
-1.4851,1.2834,-1.9665,2.4853,-1.0785,1.9353,1.0508,0.041936,0.35232,0.35232,0.013776
-1.4906,-0.64359,-2.5681,0.03349,-1.6761,-1.9896,0.80261,0.10706,0.077428,0.22847,0.018717
-2.7968,-0.62221,-2.4171,0.78932,2.5109,1.9333,0.78995,0.073474,0.023824,0.11323,0.019559
0.06961,1.2119,-0.7062,0.80207,0.13068,0.95166,0.70937,0.040485,0.20851,0.23847,0.016388
0.89739,0.8753,-0.13962,1.9721,-0.73998,-1.0002,0.57366,0.047426,0.41703,0.41703,0.0094005
-0.22543,0.87218,-1.9875,0.89798,0.19624,-1.289,0.27444,0.020842,0.25438,0.13991,0.0059786
-2.5708,-0.20428,-2.1571,-0.69791,1.6209,1.4259,1.4139,0.0069588,0.17641,0.40809,0.0082336
-1.7798,0.66371,2.6188,-0.53537,-1.7514,2.7194,1.0852,0.15623,0.55787,0.86245,0.012244
-2.0417,1.4555,-2.8521,-1.192,0.52735,1.6622,0.308,0.061549,0.14233,0.49545,0.0098281
2.3713,-0.94368,2.0037,3.4321,-0.50753,1.2617,1.0391,0.11172,0.36952,0.36868,0.014808
3.1016,1.3401,-2.9869,-0.69959,3.1999,-0.37185,1.3364,0.015135,0.14797,0.39657,0.012971
-0.92139,-1.1359,-0.87455,-0.29911,3.7985,0.61853,1.4239,0.08856,0.45256,0.45256,0.010046
-2.04,-1.3158,2.9787,-0.16039,-1.6358,-1.2288,0.7213,0.21559,0.018414,0.027782,0.019687
-0.70619,-1.5169,2.1141,-0.77656,3.3443,2.4089,1.6061,0.016261,0.32535,0.35312,0.019892
2.1262,1.2262,-1.311,1.3377,2.8825,2.4555,1.4701,0.090985,0.30298,0.34272,0.0067218
-2.3123,-0.18542,1.0075,1.4524,3.1974,2.7093,1.6367,0.1465,0.37114,0.64809,0.019844
-2.0696,-1.0827,-0.45685,1.3338,2.5978,3.2446,1.2636,0.084888,0.68075,0.62456,0.014195
0.43031,-0.35795,-2.5285,1.4567,0.46101,3.9425,1.2315,0.22843,0.43696,0.42818,0.0088945
-3.0664,-0.41698,-0.96257,0.22605,0.1297,0.20799,0.90745,0.063701,0.22599,0.39435,0.0064444
2.4549,-0.50395,0.72832,-0.74403,1.3357,3.7723,1.1817,0.74753,0.23491,0.7762,0.0086796
3.0712,-1.4078,-2.0648,1.2423,-0.85357,1.0958,0.34547,0.58922,0.17924,0.17924,0.0050772
0.00098291,0.70325,0.56984,-0.26618,-0.77834,0.71613,0.53394,0.038563,0.35413,0.40337,0.0082568
1.4138,1.0544,2.5535,-0.67699,-0.2628,-0.040148,0.76152,0.1428,0.21743,0.22295,0.0063172
1.3651,1.4708,1.5392,-0.54243,-0.80915,0.60427,0.31125,0.15445,0.505,0.505,0.011
1.461,0.27282,-0.53537,3.7507,2.0063,-1.566,1.6629,0.091484,0.49293,0.33894,0.011219
-3.0452,-0.99818,0.71669,3.4527,-0.14805,1.0581,1.4831,0.0075954,0.27706,0.28064,0.0069207
-0.068542,-0.4187,0.63643,-0.3912,-0.15698,2.6629,0.3959,0.60511,0.33942,0.38105,0.0088069
-1.2822,-0.59744,0.4976,3.1399,1.0254,2.7083,1.5942,0.10044,0.17021,0.16414,0.0058408
