Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,P,D,Time,Prop,Energy,Error
-0.30935,-0.55062,-2.965,-0.058023,-0.33174,-0.18695,0.089806,0.29335,0.019392,1,0.030374,0.028176
2.7012,-1.2525,-2.8363,0.53697,0.25109,-0.5026,0.24803,0.4703,0.0058408,1,0.1246,0.02014
-0.60915,-1.3804,1.9894,0.68123,0.00028649,-0.65676,0.045525,0.2531,0.012624,1,0.13309,0.026689
1.0376,-0.099826,-2.1754,0.48197,0.92472,0.28038,0.35602,0.4107,0.0058971,1,0.090616,0.0096739
-1.6652,1.1522,1.6345,-0.8154,-0.62846,0.044455,0.032217,0.42205,0.019243,1,0.11869,0.069912
-0.24719,1.5241,1.6607,0.65088,-0.47691,0.56835,0.046783,0.28257,0.019997,1,0.1389,0.050308
2.3786,1.5279,2.5151,-0.25251,0.76489,-0.018878,0.098071,0.38139,0.0098821,1,0.078959,0.025309
-0.41609,1.5171,3.079,-0.72389,0.19399,0.088851,0.061632,0.26299,0.017563,1,0.074511,0.034658
1.2507,0.71503,-0.31696,-0.1175,-0.3909,-0.034459,0.13104,0.31145,0.018619,1,0.024525,0.021352
-0.045406,0.017326,-0.97172,1.0623,0.4469,-0.022965,0.49983,0.47236,0.0028906,1,0.10213,0.0079986
0.57455,0.16546,0.55564,0.064515,-0.74098,-0.11265,0.067305,0.23002,0.017988,1,0.062505,0.027523
-1.1383,-1.4657,0.23979,0.27696,0.31599,0.31299,0.13415,0.25409,0.0077089,1,0.029241,0.015562
-0.18655,-1.3857,1.5991,-0.42359,0.14055,0.78038,0.070724,0.24832,0.019322,1,0.11548,0.029981
1.0564,0.82868,-2.6926,-0.48339,0.22324,0.1424,0.12778,0.48674,0.014694,1,0.068282,0.032205
-1.0203,1.2124,1.1354,-0.25926,-0.50002,0.29139,0.04224,0.27047,0.011186,1,0.070506,0.064061
2.674,-0.55496,-0.80057,-1.0017,0.2109,0.09527,0.043504,0.24128,0.019952,1,0.10529,0.046864
2.9037,-0.10199,0.13543,0.039997,-0.2414,0.68072,0.032006,0.34037,0.019379,1,0.058387,0.061505
-0.68445,-0.26068,-2.7086,-0.26186,0.96369,-0.17115,0.12716,0.30079,0.0082594,1,0.12727,0.018486
1.2371,1.0887,-2.7506,-0.59457,0.50581,-0.049613,0.070184,0.25796,0.015824,1,0.10978,0.032882
-2.61,0.43787,-2.8551,0.3619,0.11163,-1.1302,0.064463,0.45318,0.01377,1,0.087069,0.026906
2.8346,-1.0751,0.44979,0.22456,0.16968,0.54227,0.057574,0.29314,0.016696,1,0.041852,0.039429
1.2342,-0.88123,-1.3353,0.17504,0.020304,0.29861,0.11773,0.31525,0.013708,1,0.020168,0.022851
-2.7616,-0.79278,-1.1295,-0.13454,0.083956,0.40451,0.034005,0.40701,0.019696,1,0.026179,0.024468
0.191,0.34711,2.9227,0.70274,-1.0861,-0.099674,0.11821,0.44788,0.019488,1,0.14965,0.032509
-1.9978,-0.49354,-1.5776,0.22275,1.0864,0.022284,0.11723,0.4929,0.01131,1,0.16483,0.02487
2.2851,0.17406,-0.97154,-0.28143,0.26505,1.3918,0.10086,0.49255,0.019943,1,0.17852,0.042288
3.0878,0.45144,2.258,-0.032653,0.51322,-0.2404,0.066341,0.40889,0.018698,1,0.074653,0.04938
2.6209,1.0346,-0.82058,-0.15375,0.25985,0.54548,0.055834,0.25666,0.018187,1,0.070663,0.037395
-2.2539,1.1089,0.34032,-0.73396,0.085847,0.39782,0.044408,0.32789,0.019847,1,0.091605,0.05617
0.80993,-0.50569,3.1141,-0.54329,-0.18891,-0.35484,0.088464,0.37238,0.015002,1,0.057005,0.035707
2.5646,-1.3419,0.69863,0.49593,-0.03292,-0.36325,0.11782,0.46343,0.015099,1,0.061638,0.031842
-2.081,-0.66634,2.4741,0.20869,0.53012,-0.52479,0.026041,0.22777,0.019809,1,0.07191,0.068823
-1.8409,0.067075,-2.4905,-0.62116,-1.9085,-0.25261,0.12147,0.2468,0.019926,1,0.32681,0.016987
-1.6392,1.5144,2.2215,-0.62767,0.13446,0.21872,0.0788,0.2721,0.019617,1,0.060678,0.028114
0.13799,0.58386,1.7936,-1.8602,-0.11647,0.29491,0.049504,0.42243,0.019306,1,0.26397,0.074063
-2.857,0.64638,2.0113,-0.72516,-0.121,0.97671,0.039711,0.25698,0.014266,1,0.13313,0.030478
0.60962,0.072387,-0.27794,-0.93781,0.83268,0.39414,0.26539,0.30091,0.0087031,1,0.13212,0.0085935
2.4928,0.19972,0.25962,-0.21819,0.7728,0.95598,0.11927,0.46485,0.019771,1,0.18074,0.033412
2.6824,1.3526,2.2211,1.1362,-0.9515,-0.1911,0.088531,0.26589,0.017193,1,0.17906,0.024722
2.1874,0.1189,1.5644,-0.12806,-0.23444,0.97583,0.025876,0.23589,0.016275,1,0.083074,0.033488
1.4902,1.2499,-1.5407,-0.089665,0.50232,-0.43114,0.10459,0.31522,0.019197,1,0.042102,0.024221
0.362,1.3959,2.0632,0.19221,-1.0592,0.13245,0.044119,0.22219,0.019146,1,0.12728,0.040669
1.4488,0.29159,-1.2585,0.35001,0.12818,-0.97744,0.096684,0.44832,0.013847,1,0.062442,0.046395
-1.7418,1.1811,-1.9159,-0.38877,0.85163,0.42427,0.11255,0.33147,0.019282,1,0.11044,0.023703
-1.9677,-0.49667,2.4765,0.47366,0.44533,1.1161,0.04418,0.30376,0.019997,1,0.15298,0.062442
1.4459,0.19331,2.4721,-0.44858,-0.26615,-0.24342,0.030877,0.24464,0.014503,1,0.058213,0.072195
1.278,1.3162,-0.52765,-0.018835,-0.24813,-0.083753,0.20238,0.35299,0.017043,1,0.031519,0.014196
2.4881,0.58655,0.38471,0.39265,-0.31268,-0.39196,0.073669,0.27884,0.013614,1,0.052584,0.03132
-2.8429,0.34894,-2.0971,0.24727,0.067188,0.44286,0.055124,0.3649,0.013899,1,0.057361,0.039186
0.6681,0.28226,-1.1207,1.7836,-0.27325,-0.36803,0.30545,0.35211,0.014614,1,0.24867,0.0099653
1.7828,-0.16433,1.2449,-0.94307,0.28026,0.53033,0.094356,0.45543,0.017632,1,0.14774,0.041848
1.6611,0.94803,-3.113,0.0057766,-0.26751,-0.36013,0.03257,0.2626,0.015396,1,0.062707,0.023783
-1.8224,0.51316,2.7134,1.9426,-0.0085284,-0.91488,0.13495,0.42736,0.012622,1,0.32084,0.026862
2.3718,0.51232,-0.94542,0.34016,0.25012,-0.040514,0.094448,0.42348,0.019644,1,0.041373,0.037069
-0.92319,-0.33316,-1.8444,-0.64879,0.31665,-0.77479,0.10557,0.39857,0.010432,1,0.078729,0.026023
-0.17293,0.32356,-1.7346,0.076148,0.34859,-0.23393,0.34577,0.37746,0.013009,1,0.019429,0.0087054
-2.1886,-0.21593,-0.40478,0.27974,-1.1034,0.10799,0.093323,0.25542,0.017487,1,0.11793,0.021477
-0.30086,-0.48625,3.1242,0.46304,-0.94159,0.67507,0.23382,0.32446,0.0074702,1,0.18686,0.012222
-0.31384,1.2025,2.448,-0.62971,-0.67783,-0.33318,0.027887,0.28692,0.019755,1,0.11989,0.055578
0.95866,1.0184,0.45316,0.56328,1.0471,-0.009366,0.1375,0.44572,0.015244,1,0.13302,0.027356
0.48938,0.00076108,-0.29001,-0.14149,0.097931,-0.4251,0.2047,0.32778,0.0058151,1,0.018257,0.013571
2.3418,0.77037,0.89122,0.64466,0.37161,0.79009,0.038471,0.32301,0.016109,1,0.10985,0.015749
1.9855,0.82826,-1.6222,-0.73197,-0.88606,-1.1729,0.026437,0.10539,0.01516,1,0.21135,0.033722
1.4275,-1.2107,1.6627,-0.045314,0.19759,-0.4736,0.11648,0.4843,0.012853,1,0.089753,0.035254
-0.53062,0.61394,0.22582,-0.66464,-0.82686,-0.58973,0.17767,0.36311,0.0055817,1,0.10665,0.014817
-2.0315,0.99703,-2.3669,-0.52674,-0.6815,-0.034191,0.13138,0.27784,0.016113,1,0.0652,0.018045
0.35442,0.63687,2.4011,-0.50633,-0.65119,-0.024302,0.05586,0.32695,0.014311,1,0.11579,0.043605
-1.8132,0.4667,0.82018,-0.37933,-1.224,-0.0515,0.081024,0.42384,0.014266,1,0.16639,0.041187
-1.3547,-0.73823,-1.9397,0.49785,-1.1842,-0.87475,0.16508,0.33722,0.019799,1,0.17319,0.016701
2.3553,-1.1543,-0.67725,0.6277,-1.0053,-0.2738,0.040617,0.30566,0.019628,1,0.14903,0.058722
-1.0763,0.5627,-2.5899,-0.16654,0.25817,-0.36604,0.11209,0.27065,0.018631,1,0.025955,0.019292
1.6688,0.6196,-0.42683,-0.30766,-0.2093,-0.11701,0.096225,0.23815,0.0081407,1,0.029162,0.025202
2.939,-0.66378,0.55034,0.018189,0.63346,-0.45337,0.094505,0.28089,0.019822,1,0.17918,0.025314
0.12654,-1.2653,1.3473,0.63571,0.32795,0.25184,0.064485,0.35112,0.018202,1,0.12912,0.047137
-2.1304,-0.31711,-2.9096,-0.94089,-0.085129,0.52732,0.051566,0.16371,0.019057,1,0.1803,0.027558
-0.088917,-1.2653,-1.1817,0.18151,-0.59871,-0.45607,0.13883,0.35461,0.015065,1,0.05446,0.022232
1.0849,-0.91975,-2.1853,0.10084,0.038612,0.88178,0.18998,0.30461,0.01485,1,0.052214,0.014308
-2.4425,-1.149,2.2873,0.81191,1.3193,1.2584,0.14179,0.28517,0.0096372,1,0.27744,0.017521
-3.0965,-0.57417,0.77055,0.67044,0.82007,0.98904,0.048974,0.24858,0.017529,1,0.15265,0.041231
-0.03451,-0.67275,-2.5182,-0.96303,-0.56708,0.23716,0.13153,0.42735,0.019971,1,0.11015,0.026759
1.5672,0.70161,-2.4572,0.65687,1.0534,-1.1844,0.10895,0.37393,0.019622,1,0.20068,0.028438
1.035,-1.4218,1.0639,-0.3339,-0.83481,-0.52927,0.054924,0.33713,0.02,1,0.14572,0.051583
1.5605,0.54036,2.075,0.12328,0.84165,0.98204,0.031073,0.22716,0.019182,1,0.13474,0.055497
-0.86204,-1.4263,1.4991,-0.050991,-0.42921,0.73494,0.046536,0.23283,0.017922,1,0.062545,0.042079
-2.441,0.24482,1.9177,0.42229,0.068317,0.88587,0.043502,0.26347,0.018937,1,0.11528,0.054291
0.39788,1.4561,-0.77326,0.17452,0.13672,-0.93105,0.18943,0.19589,0.0066312,1,0.056336,0.0072839
-3.1315,1.167,3.1202,0.92605,-0.19116,0.52607,0.23159,0.31774,0.0072629,1,0.24166,0.01209
2.6654,-1.2465,-0.47401,0.28661,1.0339,-0.52567,0.043437,0.3023,0.018297,1,0.14765,0.059992
-2.0688,-1.0061,0.86596,0.34718,0.49133,-0.43138,0.09758,0.23387,0.0088513,1,0.069949,0.020626
-1.7783,-1.1597,-2.9701,-0.72797,-0.10479,0.26479,0.056465,0.35927,0.019921,1,0.10248,0.056199
0.062189,0.57818,0.096964,0.54301,-0.12666,0.58513,0.087386,0.30495,0.019984,1,0.050169,0.028894
1.3782,0.35753,1.0634,0.34024,-0.48136,-0.76577,0.070288,0.24312,0.011066,1,0.068976,0.026037
0.21301,0.14115,0.48592,0.61363,-0.1965,-0.054529,0.26768,0.3307,0.010049,1,0.10662,0.010145
-1.9027,-0.48689,-2.0787,-0.81684,-0.4639,-0.54796,0.18486,0.40136,0.012949,1,0.16485,0.018799
-2.9273,1.1633,-0.46093,0.71954,-1.1875,0.32705,0.040131,0.20839,0.018696,1,0.22266,0.040965
0.62779,-0.49744,1.1262,-0.46328,-0.31843,0.98587,0.058637,0.29206,0.018419,1,0.11576,0.045034
0.56625,-0.84046,1.9583,-0.28842,-0.62079,-0.36051,0.037539,0.22065,0.01998,1,0.093578,0.047565
3.0747,-0.15936,-2.3289,-0.29994,-0.12166,-0.79136,0.049953,0.29434,0.016662,1,0.10811,0.048871
0.041203,-0.63564,-1.9295,-0.068295,-0.22601,-0.86382,0.26023,0.25164,0.014685,1,0.07092,0.0062508
-3.1235,-0.34148,1.742,-0.0097575,0.099473,0.48576,0.069574,0.25608,0.01316,1,0.071246,0.032171
-1.3603,0.79841,-0.52517,0.42036,0.048484,0.8134,0.11702,0.32554,0.011689,1,0.073447,0.022475
1.3161,1.0936,2.2341,1.2527,-0.33113,0.027434,0.033796,0.21177,0.016951,1,0.17158,0.048397
2.2955,-0.85832,-0.30785,0.59498,0.43545,-0.84787,0.044135,0.25115,0.01612,1,0.10302,0.043415
-0.67238,-0.96472,1.8443,0.19483,-0.37409,0.00091375,0.070702,0.25922,0.019787,1,0.096706,0.029833
1.4158,-0.66747,-1.1388,-0.24604,-0.6801,-1.0407,0.12913,0.43432,0.019997,1,0.11629,0.02918
-3.1363,-0.34382,2.1813,-0.56146,0.77894,0.10833,0.035976,0.25146,0.019568,1,0.088385,0.051788
1.2544,-1.5355,-0.10799,1.5822,-0.977,0.62111,0.04791,0.372,0.012573,1,0.30911,0.019035
-2.5306,-0.35605,-2.4153,0.22214,-0.49156,0.29568,0.028248,0.25252,0.016683,1,0.043447,0.034266
-0.90086,-0.22901,1.2304,-0.71417,0.75523,-0.48928,0.058154,0.2547,0.019229,1,0.10451,0.036302
-1.57,-1.0561,-0.1097,0.053651,-0.5596,0.81508,0.14351,0.23751,0.015286,1,0.061514,0.014195
2.1014,-1.4244,-0.60385,-0.11058,-0.23396,0.41909,0.056225,0.22071,0.018456,1,0.080861,0.033213
-0.33334,0.77498,1.5272,1.1904,-0.24843,-1.2068,0.037742,0.15662,0.012395,1,0.21951,0.035138
-2.9525,-1.5277,-1.0849,0.90607,-0.39509,-0.60137,0.13974,0.2879,0.017898,1,0.25099,0.016685
-2.2027,0.26832,-1.5405,-1.2397,-0.039574,0.3915,0.13026,0.39316,0.0066289,1,0.16536,0.025766
-3.0863,-0.35493,-0.57626,-1.0323,-0.91941,-1.3529,0.019846,0.15951,0.019768,1,0.29361,0.049393
0.7847,1.2427,-2.7766,0.40029,0.89538,0.66603,0.12391,0.49379,0.017634,1,0.12239,0.034015
-1.3284,-0.38565,2.2148,0.22597,-1.5505,-0.59489,0.037679,0.14952,0.017239,1,0.25849,0.033087
2.1257,-1.1095,2.7457,-0.9184,-0.13376,0.51778,0.13568,0.44659,0.011469,1,0.083302,0.029182
0.95975,0.60861,-0.079264,0.032057,0.36652,-0.29514,0.12828,0.24777,0.012108,1,0.021388,0.016728
-1.6836,0.79378,0.91819,-0.85639,1.0301,-0.020297,0.037656,0.22604,0.019343,1,0.22007,0.051056
1.4634,-0.63566,0.019246,-0.16278,0.074387,-0.85044,0.10477,0.29957,0.018629,1,0.065116,0.021895
-0.67281,0.53201,2.5246,-0.23868,0.66486,-0.1102,0.047825,0.27447,0.015636,1,0.071383,0.041121
-1.9606,0.90389,-0.58536,-0.68226,-0.38073,-0.99172,0.19795,0.49081,0.0054496,1,0.17547,0.010671
-2.2549,-1.5614,-0.96882,-0.091864,0.62185,-0.72452,0.12239,0.36699,0.010151,1,0.16296,0.025156
-0.48704,1.2172,-1.5421,0.17341,-0.32151,-0.26233,0.14632,0.25632,0.010644,1,0.018036,0.013322
-0.81882,0.19197,1.9254,-0.6918,0.63333,-0.31435,0.029336,0.22439,0.015116,1,0.10592,0.064525
2.7932,-0.68239,0.51631,0.46544,-1.1728,-0.06794,0.052429,0.24264,0.017076,1,0.15838,0.0396
-0.59966,-0.48755,0.70177,0.60258,-0.3054,-0.17375,0.09937,0.25941,0.013432,1,0.074738,0.022565
-0.70225,-0.25933,-0.87726,-0.41679,0.031019,-0.76167,0.24541,0.42388,0.0041802,1,0.049669,0.01222
-1.0669,-0.69603,-2.1849,0.47159,0.094832,0.49806,0.21516,0.47093,0.0060314,1,0.045235,0.012321
-1.7478,1.5219,1.387,-0.19825,0.70393,0.65067,0.046399,0.2815,0.014737,1,0.088757,0.042665
-2.8544,0.61435,-0.23659,0.43724,-0.11987,0.71539,0.043059,0.22611,0.018396,1,0.10007,0.042371
-2.5957,-1.38,-2.8638,0.25315,0.041781,-0.15971,0.057272,0.24438,0.014804,1,0.049711,0.035565
0.15444,-0.82435,-2.3781,0.71385,0.41073,-0.57536,0.23817,0.41948,0.019366,1,0.076735,0.015093
1.3096,1.4173,-0.6867,-0.53117,-0.10203,0.90438,0.19863,0.32593,0.0083721,1,0.11926,0.014687
1.9783,0.98765,-0.64806,0.10361,-0.038532,0.33085,0.077177,0.22371,0.0098086,1,0.03043,0.023312
-0.10433,0.88728,0.78009,-0.43839,-0.23278,0.83833,0.05897,0.22078,0.014796,1,0.063613,0.02942
-1.04,1.1827,-0.60926,-0.19239,-0.5839,-0.12135,0.17804,0.44021,0.0064122,1,0.038504,0.015536
1.0289,-0.74105,-0.023981,-0.70907,-0.31432,-0.029128,0.15202,0.351,0.01958,1,0.058043,0.019768
0.79902,-0.50533,2.7279,0.50164,-0.42701,0.5831,0.060704,0.22694,0.019032,1,0.06088,0.032502
2.8244,0.085072,3.125,0.62284,0.68837,0.024606,0.044536,0.24125,0.019199,1,0.11177,0.048414
2.4464,1.1399,-2.6462,0.289,0.20127,0.30845,0.050694,0.25582,0.018461,1,0.081904,0.039393
-0.88075,-0.10697,-2.0157,-0.14073,0.63241,-0.44625,0.21331,0.4612,0.0051153,1,0.06061,0.010946
-2.2844,-0.60473,2.5858,0.76731,0.1697,0.30876,0.041231,0.23395,0.019347,1,0.14189,0.047632
-0.37944,-0.37061,-0.25738,-0.50665,0.56474,-0.00037215,0.23515,0.24212,0.0048887,1,0.047877,0.0075797
-1.8081,0.68468,1.8036,0.19732,0.42471,-1.4283,0.046904,0.21369,0.016765,1,0.14081,0.038158
2.167,1.3524,0.44626,-0.20311,-0.15564,-1.0742,0.21866,0.31465,0.017662,1,0.067869,0.011963
0.26894,-0.77262,-0.58687,0.49813,-0.13964,0.77859,0.12846,0.26245,0.018209,1,0.061231,0.01593
0.67233,-1.0161,2.5534,-0.4029,-0.51974,0.071527,0.074312,0.41732,0.017785,1,0.05825,0.046505
0.98961,-1.5078,3.1253,-0.47698,-0.67325,0.096866,0.085147,0.25586,0.0085475,1,0.075174,0.021126
-2.8646,-0.771,-2.4472,-0.32079,-0.37453,0.44076,0.063531,0.46085,0.019991,1,0.091238,0.070325
2.3823,0.69028,1.2211,0.69934,-0.037262,-0.25272,0.068627,0.27856,0.0098158,1,0.070246,0.027272
-0.33877,0.81065,2.7953,-0.45516,-0.59761,-0.16525,0.066135,0.27376,0.015122,1,0.087918,0.036899
-0.23123,-1.1327,0.53083,-0.14286,-0.068984,-0.69541,0.11337,0.34547,0.017101,1,0.054616,0.026714
-2.4072,-1.2211,0.64716,0.45038,-0.11298,0.63514,0.075856,0.27279,0.019428,1,0.037051,0.02807
1.4216,-0.6418,1.7776,-0.081932,-0.69717,0.79457,0.098545,0.46667,0.014421,1,0.13198,0.036076
1.8067,-0.63199,-0.65609,-1.3671,0.10585,-1.0493,0.10729,0.22178,0.01414,1,0.21522,0.016522
0.62842,-0.24893,2.8783,-0.63879,0.033526,0.24056,0.072401,0.27365,0.014164,1,0.073242,0.030278
-0.99371,-0.053155,0.53442,0.10698,0.31711,-0.22529,0.056758,0.24202,0.011221,1,0.027205,0.03399
-1.2177,-0.20798,1.1663,-0.20216,1.0416,0.85771,0.090694,0.33756,0.017459,1,0.16133,0.031724
-0.65403,-1.4069,0.19256,-0.21926,-0.50849,0.96647,0.15117,0.2676,0.019993,1,0.08491,0.015701
1.1507,-1.2941,2.7819,1.0961,-1.4614,-0.67854,0.16015,0.48959,0.018857,1,0.29234,0.027162
0.60962,1.3827,2.1482,0.90186,0.59518,-0.81533,0.057776,0.24586,0.016796,1,0.18485,0.034558
-1.3061,-1.4376,0.77825,0.23354,0.34374,-0.28104,0.077934,0.29744,0.018788,1,0.024786,0.030476
0.285,-1.3961,2.9288,0.1975,0.0063956,0.76784,0.063757,0.24005,0.0080626,1,0.043498,0.01621
-1.0122,-0.56954,-1.2804,0.10221,-0.65647,1.0476,0.31554,0.29927,0.0073485,1,0.096123,0.0079084
0.67773,1.453,-0.4671,0.052986,0.79694,0.32321,0.099808,0.29892,0.0077532,1,0.072813,0.021607
1.1204,0.66685,-0.78188,0.1829,-0.36893,-0.76069,0.2547,0.24393,0.0088258,1,0.052354,0.0072373
-3.1258,1.562,-1.921,0.11661,0.3011,0.14465,0.073232,0.30828,0.010438,1,0.068036,0.030677
0.83257,-0.25537,0.2129,0.42936,0.13245,-0.32001,0.18983,0.4778,0.012366,1,0.040179,0.022245
0.30228,-0.62158,0.13746,-0.31816,-0.0082482,0.013371,0.095354,0.23248,0.0089404,1,0.014835,0.023339
-1.929,0.9553,-1.8063,0.14232,0.30488,0.67739,0.1162,0.47082,0.014966,1,0.055997,0.03229
-1.3166,-1.4597,1.6744,-0.61537,-0.56169,-0.30873,0.077807,0.24307,0.017076,1,0.082106,0.02463
0.49525,-1.5174,-0.1272,0.11078,-0.23588,0.7163,0.1016,0.33877,0.011914,1,0.058894,0.030012
-1.9793,0.41424,0.83674,-0.53018,0.45127,-0.70985,0.050159,0.43975,0.016882,1,0.13817,0.037699
-0.97651,0.20427,1.128,-0.016503,0.21342,0.65948,0.056213,0.33443,0.018923,1,0.044482,0.053563
2.5168,0.38825,-0.57389,1.955,-0.86466,0.018725,0.027401,0.20533,0.015278,1,0.37885,0.051676
-2.0741,-1.1503,-0.59413,1.5906,-0.13245,-0.83254,0.098397,0.30216,0.019875,1,0.2436,0.025311
2.5509,1.4766,-1.2777,0.27424,1.5294,-0.27067,0.050232,0.25274,0.012444,1,0.21594,0.037537
-1.9617,1.2908,1.2061,-0.38709,-0.007798,-0.44026,0.10036,0.28289,0.014741,1,0.09214,0.023474
-2.5527,0.46399,0.38538,0.33072,1.2652,-0.48006,0.0445,0.18609,0.017255,1,0.20254,0.032395
-1.5558,-0.71837,-2.7196,0.87432,0.14941,0.18466,0.095696,0.39129,0.010111,1,0.076866,0.020268
-2.5458,-1.0193,-1.9805,0.8539,0.85902,0.35174,0.055242,0.14917,0.01871,1,0.30017,0.018824
-1.8376,-1.1189,-2.4445,0.99516,-0.099146,0.066241,0.047566,0.40923,0.01979,1,0.083212,0.057699
1.5105,0.53619,0.042302,0.089662,0.027898,-0.18413,0.077035,0.23075,0.019197,1,0.012019,0.025436
-1.0524,-0.61179,1.6553,-0.20834,0.27062,-0.46296,0.026984,0.23162,0.017818,1,0.036303,0.068907
0.15343,0.27182,2.4217,0.44097,0.061998,-0.24075,0.052398,0.23057,0.019821,1,0.053285,0.033939
2.5199,0.37313,2.8871,0.025361,0.58281,-0.037117,0.034248,0.23354,0.019525,1,0.068161,0.060344
1.0509,-0.80991,1.8974,0.23401,-0.28368,-0.99195,0.22141,0.38862,0.015165,1,0.35612,0.015161
-0.98331,0.039766,-1.0976,-1.1101,0.62594,0.95726,0.11188,0.30775,0.0076158,1,0.17451,0.015846
0.22727,1.389,-2.1482,0.044892,-0.31039,-0.40858,0.084877,0.2821,0.014085,1,0.020905,0.026819
-0.99968,-1.1311,3.0145,-0.60133,0.044005,-0.35369,0.058577,0.27067,0.01671,1,0.12705,0.036824
-0.16998,-0.05947,-1.6511,0.53718,0.58982,-0.58635,0.41068,0.44828,0.0024199,1,0.068795,0.0079118
0.90398,1.5007,-0.21369,0.70693,0.26213,-0.050404,0.13459,0.32927,0.010264,1,0.058865,0.020984
2.6112,-1.0323,2.8902,0.75326,0.16506,-0.19615,0.075619,0.34918,0.018266,1,0.063989,0.037909
2.6604,0.841,2.5225,-1.0073,-0.32574,-0.97968,0.061097,0.19589,0.019993,1,0.14127,0.025284
1.1519,-1.086,-0.20002,-0.25747,0.12076,-0.68062,0.073044,0.28528,0.016971,1,0.046806,0.029781
-1.1957,-0.46966,0.91215,-1.3087,-1.0264,0.17357,0.12421,0.34509,0.012266,1,0.22501,0.022846
-1.5838,1.1193,2.2604,0.34712,0.78701,-0.47072,0.095443,0.3987,0.010566,1,0.081543,0.033996
-1.5536,-1.3374,-2.847,-0.46273,0.55627,-0.14064,0.071133,0.29038,0.014662,1,0.1309,0.035077
-0.68944,-1.0653,-0.47458,-1.0933,-0.35771,-0.11041,0.19047,0.37735,0.0061097,1,0.1078,0.017196
-0.23645,0.49317,0.12665,0.10885,0.093977,0.47294,0.10594,0.32313,0.01266,1,0.024388,0.026267
-1.3507,1.4215,2.5172,0.00074082,-0.24481,0.6235,0.10673,0.27613,0.015556,1,0.06578,0.021604
-2.2044,1.3227,-0.094625,-0.010208,0.080853,0.30036,0.094455,0.23921,0.017028,1,0.14474,0.020032
0.95938,-1.1274,2.6173,0.18147,-0.88797,-0.14089,0.12971,0.45649,0.015127,1,0.10087,0.030321
-1.6227,-0.79845,-3.0969,-0.39338,0.48608,-0.69813,0.034511,0.27256,0.019789,1,0.097241,0.063724
-2.9903,-0.95965,-0.60185,0.16143,-1.6641,0.34316,0.05585,0.25682,0.019654,1,0.2469,0.037689
2.9895,0.75281,1.1011,-0.95913,-0.63101,-0.99967,0.10857,0.33686,0.010006,1,0.17502,0.02939
2.2797,1.3766,2.754,-0.38563,1.1364,0.19137,0.13571,0.38833,0.016557,1,0.23591,0.023686
0.071933,-0.12487,-2.5026,0.25727,-0.17677,-0.64497,0.1042,0.28291,0.012908,1,0.032413,0.023093
2.0993,0.95068,1.1212,0.83442,0.15597,-0.45708,0.12769,0.44131,0.019041,1,0.079138,0.029988
-2.4168,0.53863,1.28,-0.65749,0.49564,0.23773,0.095125,0.48843,0.019651,1,0.17764,0.04541
0.76466,0.94794,1.1926,-1.2241,0.22935,1.0031,0.15425,0.40512,0.018536,1,0.17377,0.022957
-0.056567,0.12,0.99714,-0.024131,0.52989,-0.64167,0.064273,0.32852,0.012321,1,0.064104,0.034122
0.695,1.117,0.74539,0.54942,-0.026595,0.94968,0.14754,0.49193,0.013785,1,0.10579,0.029091
-1.9234,0.5874,0.39267,1.4387,-0.6382,-0.090404,0.033043,0.18853,0.016495,1,0.25397,0.055796
-0.88631,1.0765,2.0585,0.347,-0.015295,-0.25141,0.070464,0.35252,0.013726,1,0.046315,0.046767
2.9335,-1.5648,1.6441,1.1857,-0.21116,-0.64159,0.1394,0.38211,0.015094,1,0.14666,0.023974
0.39063,-1.4521,2.4975,0.11181,0.42248,-0.71043,0.10772,0.47928,0.019795,1,0.12088,0.038255
1.0098,1.4205,0.097609,-0.28068,-0.44417,0.11766,0.12701,0.25925,0.018717,1,0.034281,0.016001
1.3657,-0.97303,2.8132,0.38985,-0.0052208,0.26989,0.090552,0.29638,0.012725,1,0.024348,0.026111
2.0341,0.96704,-0.77524,-0.078183,0.017015,0.47797,0.083283,0.26761,0.013839,1,0.043454,0.027239
2.4615,-1.0381,0.86673,-1.3308,0.093398,-0.16085,0.041626,0.19928,0.019098,1,0.1709,0.040206
1.5517,-1.092,-2.6121,0.46952,0.30341,-0.68587,0.14305,0.45569,0.013446,1,0.054918,0.027691
-0.21135,-1.1703,-2.6221,0.07525,0.23986,-0.14584,0.095958,0.36121,0.019999,1,0.024038,0.030547
-3.0781,-0.66026,-2.8494,0.77493,-0.080057,-0.92704,0.037665,0.19977,0.017286,1,0.15856,0.046449
-3.009,0.47033,2.3476,0.43801,-0.38826,-0.33408,0.047627,0.22245,0.01128,1,0.057853,0.029522
1.9578,-0.47582,-0.08279,0.21942,-0.0042751,-0.17761,0.039647,0.22328,0.019994,1,0.024871,0.046098
3.072,-1.2025,1.6453,0.55132,-1.2909,1.1841,0.21163,0.44018,0.019941,1,0.23865,0.017972
1.492,0.45408,-1.2714,0.11481,-0.59825,0.29621,0.093346,0.26217,0.018617,1,0.05661,0.022843
0.71957,0.32984,2.4858,-0.81765,1.6429,0.37536,0.069966,0.4993,0.018005,1,0.32161,0.056541
0.71542,0.81493,2.3815,0.83318,-1.4314,0.23937,0.034693,0.28985,0.019375,1,0.36202,0.082275
